# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.189756, -0.529312,  0.226731, -0.123309, -0.085507
 -0.189512, -0.780040, -0.071820, -0.134797, -0.079586
 -0.189268, -1.013381, -0.321276, -0.142102, -0.069242
 -0.189023, -1.201135, -0.497321, -0.144604, -0.054401
 -0.188779, -1.323767, -0.589835, -0.141974, -0.035282
 -0.188535, -1.374497, -0.604387, -0.134174, -0.012440
 -0.188291, -1.359799, -0.559428, -0.121444,  0.013224
 -0.188047, -1.296247, -0.480185, -0.104275,  0.040475
 -0.187803, -1.204598, -0.391524, -0.083380,  0.067796
 -0.187559, -1.102889, -0.312165, -0.059653,  0.093474
 -0.187315, -1.000829, -0.251801, -0.034126,  0.115705
 -0.187070, -0.897398, -0.211483, -0.007912,  0.132738
 -0.186826, -0.782415, -0.186706,  0.017853,  0.143025
 -0.186582, -0.641489, -0.171903,  0.042077,  0.145374
 -0.186338, -0.462624, -0.164558,  0.063774,  0.139102
 -0.186094, -0.242163, -0.167133,  0.082130,  0.124155
 -0.185850,  0.011929, -0.185864,  0.096552,  0.101184
 -0.185606,  0.280346, -0.226880,  0.106699,  0.071567
 -0.185361,  0.535989, -0.291414,  0.112496,  0.037355
 -0.185117,  0.749747, -0.372281,  0.114126,  0.001144
 -0.184873,  0.897155, -0.453302,  0.112000, -0.034130
 -0.184629,  0.964282, -0.512113,  0.106710, -0.065452
 -0.184385,  0.951267, -0.525445,  0.098976, -0.090025
 -0.184141,  0.872480, -0.475181,  0.089592, -0.105576
 -0.183897,  0.753262, -0.353319,  0.079380, -0.110615
 -0.183652,  0.624161, -0.164486,  0.069145, -0.104640
 -0.183408,  0.514122,  0.074411,  0.059657, -0.088222
 -0.183164,  0.444164,  0.337000,  0.051624, -0.062980
 -0.182920,  0.422803,  0.591761,  0.045683, -0.031428
 -0.182676,  0.444141,  0.806862,  0.042381,  0.003301
 -0.182432,  0.489196,  0.954779,  0.042146,  0.037802
 -0.182188,  0.530481,  1.016190,  0.045254,  0.068797
 -0.181943,  0.539082,  0.982843,  0.051776,  0.093518
 -0.181699,  0.492681,  0.858965,  0.061531,  0.110032
 -0.181455,  0.382570,  0.660782,  0.074037,  0.117452
 -0.181211,  0.217738,  0.413805,  0.088491,  0.116016
 -0.180967,  0.024605,  0.148107,  0.103769,  0.107005
 -0.180723, -0.158018, -0.107409,  0.118481,  0.092529
 -0.180479, -0.287974, -0.330053,  0.131056,  0.075195
 -0.180234, -0.330885, -0.506110,  0.139881,  0.057710
 -0.179990, -0.270414, -0.630699,  0.143460,  0.042481
 -0.179746, -0.114494, -0.705288,  0.140588,  0.031266
 -0.179502,  0.104680, -0.734207,  0.130513,  0.024928
 -0.179258,  0.337165, -0.721576,  0.113065,  0.023331
 -0.179014,  0.526605, -0.669689,  0.088728,  0.025393
 -0.178770,  0.623456, -0.579262,  0.058645,  0.029284
 -0.178525,  0.596809, -0.451299,  0.024545,  0.032745
 -0.178281,  0.441986, -0.289844, -0.011389,  0.033470
 -0.178037,  0.182065, -0.104580, -0.046715,  0.029501
 -0.177793, -0.137087,  0.087777, -0.078959,  0.019563
 -0.177549, -0.457229,  0.263998, -0.105843,  0.003300
 -0.177305, -0.721061,  0.396991, -0.125506, -0.018641
 -0.177061, -0.884931,  0.460249, -0.136676, -0.044675
 -0.176816, -0.927585,  0.433203, -0.138789, -0.072506
 -0.176572, -0.852989,  0.306175, -0.132039, -0.099455
 -0.176328, -0.687363,  0.083529, -0.117355, -0.122862
 -0.176084, -0.472178, -0.215789, -0.096320, -0.140482
 -0.175840, -0.255393, -0.560301, -0.071026, -0.150823
 -0.175596, -0.082774, -0.909817, -0.043891, -0.153360
 -0.175352,  0.009606, -1.219967, -0.017453, -0.148606
 -0.175107,  0.000964, -1.446617,  0.005852, -0.138005
 -0.174863, -0.111064, -1.549947,  0.023898, -0.123687
 -0.174619, -0.310148, -1.498493,  0.035055, -0.108104
 -0.174375, -0.563798, -1.273482,  0.038342, -0.093613
 -0.174131, -0.828158, -0.873293,  0.033522, -0.082075
 -0.173887, -1.054326, -0.317021,  0.021142, -0.074534
 -0.173643, -1.195653,  0.354217,  0.002499, -0.071025
 -0.173398, -1.215479,  1.079219, -0.020454, -0.070561
 -0.173154, -1.094393,  1.782093, -0.045281, -0.071282
 -0.172910, -0.835529,  2.380662, -0.069281, -0.070770
 -0.172666, -0.466209,  2.796998, -0.089752, -0.066464
 -0.172422, -0.034671,  2.968939, -0.104259, -0.056121
 -0.172178,  0.398156,  2.861060, -0.110899, -0.038245
 -0.171934,  0.770271,  2.473212, -0.108511, -0.012421
 -0.171690,  1.030912,  1.844557, -0.096826,  0.020510
